company_name,position_name,salary,city,work_years,education,advantage,desc,mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
达达-京东到家,Java（无界零售开发岗位）,15k-30k,北京,3-5年,大专,"新零售,弹性工时,带薪年假,免费班车",https://www.lagou.com/jobs/5440822.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还呗-智能信贷领先者,java技术专家（工程效率团队）,25k-50k,上海,5-10年,本科,"移动金融,未来金矿,精英团队,助力成长",https://www.lagou.com/jobs/5663064.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
百信银行,资深Java开发工程师,25k-50k,北京,3-5年,本科,"福利待遇,发展前景",https://www.lagou.com/jobs/5496007.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
紫川软件,JAVA开发工程师,10k-18k,深圳,3-5年,大专,"五险一金,员工旅游,员工体检",https://www.lagou.com/jobs/3556863.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
武汉佰钧成技术有限公司,Java开发工程师,13k-26k,南京,5-10年,本科,"平台好,发展空间大,技术新",https://www.lagou.com/jobs/5531282.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美莱集团,Java开发工程师,15k-25k,上海,3-5年,本科,"五险一金,带薪年假,节日福利,餐补",https://www.lagou.com/jobs/5487086.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
百安居,Java工程师,8k-15k,武汉,3-5年,本科,"公司规模大,团队氛围好,薪酬福利优,技术大牛多",https://www.lagou.com/jobs/4081960.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
金山云,java开发工程师,25k-50k,北京,3-5年,本科,"免费三餐,弹性工作制,免费班车",https://www.lagou.com/jobs/5727841.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
闪银奇异,java 开发,30k-45k,北京,3-5年,本科,"七险一金,免费餐饮,海外团建,专业团队",https://www.lagou.com/jobs/5774806.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
联龙博通,java开发工程师,10k-18k,合肥,3-5年,大专,"五险一金,双休,加班补贴,餐费补贴",https://www.lagou.com/jobs/5784958.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浦和数据,Java开发工程师,15k-20k,南京,3-5年,本科,"薪酬优渥,发展迅速,前景广阔,专注技术",https://www.lagou.com/jobs/3714140.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCS,Java,9k-16k,成都,5-10年,本科,"五险一金,年底双薪,带薪年假,节日福利等",https://www.lagou.com/jobs/1787415.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOOM,Java高级开发工程师,14k-26k,苏州,5-10年,本科,"股票期权,五险一金,美国培训,福利齐全",https://www.lagou.com/jobs/5446868.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
巨掌广告,java开发工程师,20k-25k,上海,3-5年,本科,扁平化管理零食下午茶团建旅游节日福利,https://www.lagou.com/jobs/5780154.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高顿教育集团,java开发工程师,16k-32k,上海,3-5年,本科,大平台晋升快牛人多,https://www.lagou.com/jobs/5749074.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
达达-京东到家,高级Java开发工程师,20k-35k,上海,5-10年,本科,"互联网平台,大流量,高并发,研发氛围好",https://www.lagou.com/jobs/5032807.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
百信银行,高级java研发工程师,22k-42k,北京,3-5年,本科,"互联网金融,国内首家,直销银行,大牛云集",https://www.lagou.com/jobs/4525278.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
紫川软件,Java开发工程师,8k-13k,深圳,1-3年,大专,提供在行业中非常具有竞争力的薪水,https://www.lagou.com/jobs/942213.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
联龙博通,Java研发工程师,7k-13k,西安,3-5年,大专,"五险一金,双休,加班补贴,餐费补贴",https://www.lagou.com/jobs/5504504.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蜗牛睡眠,java开发工程师,20k-25k,北京,3-5年,本科,"平台好,福利待遇佳,领导nice",https://www.lagou.com/jobs/5632177.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大专家.COM,Java开发工程师,10k-20k,上海,1-3年,本科,发展前景,https://www.lagou.com/jobs/5740568.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
博悦科创,JAVA开发工程师,9k-12k,深圳,1-3年,本科,"技术新,晋升快,福利待遇好,发展空间大",https://www.lagou.com/jobs/5783546.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爱员工,JAVA开发工程师,12k-24k,广州,1-3年,本科,"牛人多,架构扁平,上升空间大",https://www.lagou.com/jobs/4448075.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NeuLion中国,java开发工程师,15k-25k,上海,3-5年,本科,"五险一金,带薪年假,海外工作,地铁旁边",https://www.lagou.com/jobs/5744876.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四方伟业,java开发工程师,12k-24k,成都,3-5年,本科,"免费工作餐,弹性工作,带薪年假,五险一金",https://www.lagou.com/jobs/5643946.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
德惟科技,JAVA（济南）,8k-11k,济南,1-3年,大专,"交通便利,五险一金,年终奖,周末双休",https://www.lagou.com/jobs/4728429.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLUE,Java开发工程师,18k-30k,深圳,3-5年,本科,"期权,产品把控,东南亚市场",https://www.lagou.com/jobs/5316027.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
快仓智能仓储,Java工程师,15k-25k,深圳,3-5年,本科,"弹性时间,敏捷而温暖,扁平化管理",https://www.lagou.com/jobs/5767773.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
创匠科技,java开发工程师,10k-20k,杭州,3-5年,本科,"技术大牛,定期调薪,年度体检,年终奖",https://www.lagou.com/jobs/4613948.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
独立日,java开发工程师,8k-15k,上海,3-5年,大专,"团队氛围好,交通便利,地铁附近",https://www.lagou.com/jobs/5722698.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
紫川软件,Java工程师,11k-15k,深圳,3-5年,大专,"五险一金,员工旅游",https://www.lagou.com/jobs/3470136.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
德惟科技,Java开发（黄浦区）,9k-14k,上海,1-3年,大专,"周末双休,年底奖金,五险一金,交通便利",https://www.lagou.com/jobs/5792449.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
博悦科创,java开发工程师,10k-14k,深圳,1-3年,本科,"五险一金,员工旅游,年终奖,定期体检",https://www.lagou.com/jobs/5651654.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
独立日,Java开发工程师,10k-15k,上海,1-3年,本科,"晋升空间大,架构健全",https://www.lagou.com/jobs/5817518.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
万丈金数,java开发工程师,10k-15k,广州,1-3年,本科,"朝九晚六周末双休,晋升机制完善,自由奔放",https://www.lagou.com/jobs/5524679.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALASPORTS,Java开发工程师,10k-20k,深圳,3-5年,本科,"技术前沿,丰厚年终奖,不打卡",https://www.lagou.com/jobs/4583141.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京云族佳科技,java开发工程师,8k-12k,广州,3-5年,大专,五险一金,https://www.lagou.com/jobs/5583397.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
花生米富,Java开发工程师,20k-30k,北京,5-10年,本科,五险一金,https://www.lagou.com/jobs/5562142.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
太古代科技,java开发工程师,30k-50k,北京,3-5年,本科,"创业型公司,风投B轮,福利好,待遇优",https://www.lagou.com/jobs/5693358.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
安元科技,java开发工程师,10k-15k,兰州,1-3年,本科,"自主研发,敏捷开发,扁平化管理,股权激励",https://www.lagou.com/jobs/5464004.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
方付通,java开发,15k-30k,上海,1-3年,本科,"年底双薪,累计年假,技术大牛",https://www.lagou.com/jobs/2849806.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
泛钛客,Java研发工程师,15k-26k,北京,不限,本科,"人工智能,大牛超多,氛围轻松,不打卡",https://www.lagou.com/jobs/4267817.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
百旺金赋,JAVA开发工程师,6k-10k,武汉,1-3年,大专,"福利齐全,团队氛围好,主流技术",https://www.lagou.com/jobs/4007717.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
科钛机器人,java开发工程师,12k-22k,杭州,3-5年,本科,"先进智能制造,股权期权,项目奖金",https://www.lagou.com/jobs/5732715.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
泛微,java开发工程师,15k-25k,上海,3-5年,本科,"免费三餐,下午茶,,优秀员工出国旅游",https://www.lagou.com/jobs/5795238.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
健康知行,java开发工程师,7k-14k,成都,3-5年,本科,"不需要融资,周末双休,13薪",https://www.lagou.com/jobs/5626090.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈嘉互联,Java开发工程师,10k-20k,武汉,3-5年,本科,"五险一金,免费零食,职位晋升,健康体检",https://www.lagou.com/jobs/4532854.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
绿智汇,JAVA开发工程师,10k-15k,上海,3-5年,本科,"高绩效,高项目奖金,企业年金,补充公积金",https://www.lagou.com/jobs/5213086.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新华电商,JAVA开发工程师,13k-25k,北京,3-5年,本科,"7小时工作,丰厚年终奖,氛围好,补贴多",https://www.lagou.com/jobs/5046412.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爱问医联,Java开发工程师,10k-15k,深圳,3-5年,本科,"爱问医联,互联网医疗,微博平台,五险一金",https://www.lagou.com/jobs/5193457.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乐有家,JAVA开发（OA方向）,10k-18k,深圳,1-3年,本科,"年16薪,年平均加薪20%+,大平台",https://www.lagou.com/jobs/5696855.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小鸡叫叫,JAVA开发工程师,12k-16k,成都,3-5年,本科,"全栈培养,周末双休,弹性作息,技术氛围浓",https://www.lagou.com/jobs/4945088.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
算力科技,java开发工程师,6k-12k,成都,3-5年,本科,"五险,各类补贴",https://www.lagou.com/jobs/5601302.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
路客,java开发工程师,8k-15k,广州,1-3年,学历不限,"五险一金,年终激励",https://www.lagou.com/jobs/5533209.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天壤智能,Java开发工程师,25k-40k,上海,5-10年,本科,"AI,城市大脑",https://www.lagou.com/jobs/5036884.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杭州亦闲信息,Java开发工程师,6k-12k,杭州,1-3年,本科,"五险一金,带薪年假,弹性工作,股权激励",https://www.lagou.com/jobs/4877328.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海恒格信息,JAVA开发工程师,13k-22k,上海,3-5年,本科,"团建,每年涨薪,生日会,节日福利",https://www.lagou.com/jobs/5512516.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
妈妈网,Java开发工程师,8k-15k,广州,1-3年,本科,"五险一金,年底多薪,员工旅游,定期体检",https://www.lagou.com/jobs/5249106.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新核云,java开发工程师,20k-25k,上海,3-5年,本科,"扁平化,不打卡,高薪资",https://www.lagou.com/jobs/5583681.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北明软件,JAVA开发工程师,8k-15k,南京,3-5年,本科,"五险一金,餐补电脑补,发展空间大",https://www.lagou.com/jobs/5379714.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乐有家,JAVA开发工程师,10k-18k,深圳,1-3年,本科,"年16薪,年涨20%,成长空间大",https://www.lagou.com/jobs/5563233.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisdom Garden,Java,7k-14k,西安,3-5年,学历不限,"扁平化,弹性,大牛当buddy;福利棒",https://www.lagou.com/jobs/494383.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
毅诺网络科技,java开发工程师,10k-15k,苏州,3-5年,大专,"五险一金,上五休二",https://www.lagou.com/jobs/5755358.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
左邻,Java开发工程师,12k-18k,深圳,1-3年,本科,"晋升空间,扁平管理,薪资丰厚,活动多多",https://www.lagou.com/jobs/1407950.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
艾融股份,java开发工程师,10k-20k,成都,3-5年,本科,"优秀团队,领导nice,定制培训",https://www.lagou.com/jobs/5625704.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河流道,java开发工程师,10k-15k,济南,3-5年,大专,"双休无出差,弹性工作,年底双薪,福利好",https://www.lagou.com/jobs/5686265.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
腾讯,java开发工程师,15k-30k,深圳,3-5年,本科,技术大咖,https://www.lagou.com/jobs/5401616.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
科大讯飞广州子公司,Java开发工程师,10k-15k,广州,1-3年,本科,"有发展前途,团队氛围好",https://www.lagou.com/jobs/3002525.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
汇合,java开发工程师,8k-16k,深圳,不限,本科,"双休,加班费,年终奖等",https://www.lagou.com/jobs/5471131.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驴妈妈旅游网,java开发工程师,13k-18k,上海,3-5年,本科,"OTA,电商行业",https://www.lagou.com/jobs/5728693.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
武汉佰钧成技术有限公司,java,10k-20k,广州,5-10年,大专,"办公环境好,双休,六险一金",https://www.lagou.com/jobs/5769871.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIDATEC,java开发,10k-15k,武汉,3-5年,大专,"五险一金,补充商业保险,年度体检",https://www.lagou.com/jobs/5651083.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
喜马拉雅,Java开发工程师,15k-30k,上海,不限,本科,"16薪,周末双休,极客文化,弹性工作",https://www.lagou.com/jobs/5585386.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
饿了么,java开发工程师,20k-40k,北京,5-10年,本科,"待遇优厚,大平台,技术大牛",https://www.lagou.com/jobs/5671755.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
恒信永利,Java开发工程师,15k-30k,深圳,5-10年,本科,"团队氛围好,年终奖,发展空间大",https://www.lagou.com/jobs/4913221.html,0,,,,,,,,,,,,,,,,浩辰软件,c#工程师,9k-12k,北京,1-3年,本科,"五险一金,周末双休,加班少",https://www.lagou.com/jobs/5623744.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZingFront智线,C# 研发工程师,9k-15k,武汉,3-5年,本科,"福利健全,超长年假,产品前景好",https://www.lagou.com/jobs/5785951.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
智才广赢,C#软件开发工程师,10k-15k,杭州,1-3年,大专,"平台好,发展前景好",https://www.lagou.com/jobs/5333996.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
灯果网络,c#,15k-30k,北京,3-5年,本科,"晋升空间,不定期团建",https://www.lagou.com/jobs/5829549.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
阿博茨科技,c#软件研发工程师 (MJ000129),20k-30k,北京,3-5年,本科,"金融科技,人工智能",https://www.lagou.com/jobs/5822417.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杜特软件,C#开发工程师,4k-8k,佛山,不限,大专,"晋升发展,社保,餐补,餐补,员工旅游",https://www.lagou.com/jobs/4415890.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海沸橙信息科技有限公司,c#,10k-15k,上海,1-3年,大专,"五险一金,薪资避税",https://www.lagou.com/jobs/5833135.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honeywell,C#开发,15k-25k,天津,不限,本科,MES,https://www.lagou.com/jobs/5831467.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
罗杰软件,c#软件工程师,10k-12k,南京,1-3年,本科,"五险一金,季度旅游,定期体检,带薪年假",https://www.lagou.com/jobs/5830626.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
易知易行,c#开发工程师,6k-10k,成都,1-3年,大专,良好的福利待遇和发展前景,https://www.lagou.com/jobs/5831782.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蕾星科技,C#开发工程师,5k-8k,广州,1-3年,大专,"弹性上下班,带薪年假,五险一金,零食饮料",https://www.lagou.com/jobs/5824236.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
神州云海,c#软件工程师,12k-18k,深圳,3-5年,本科,五险一金,https://www.lagou.com/jobs/5829102.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
广州信盛,c#程序员,8k-15k,广州,1-3年,本科,"五险一金,周末双休,弹性工作,餐补交通补",https://www.lagou.com/jobs/5826689.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
智蓝,c#开发工程师,10k-15k,北京,3-5年,本科,"五险一金,早九晚六",https://www.lagou.com/jobs/5821693.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
虎鲸科技,c#开发工程师,20k-35k,北京,3-5年,本科,"不打卡,定期团建,领导nice",https://www.lagou.com/jobs/5822940.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZingFront智线,c#中级工程师,9k-15k,武汉,1-3年,本科,"福利健全,超长年假,产品前景好",https://www.lagou.com/jobs/5785915.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
华阳国际设计集团,C#开发工程师【2019届深圳】,5k-7k,深圳,应届毕业生,本科,"班车餐补,周末双休,年终奖,年轻团队",https://www.lagou.com/jobs/5819656.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advent,C#开发工程师,10k-20k,北京,1-3年,本科,"弹性工作,带新年假,员工培训,发展空间",https://www.lagou.com/jobs/5824698.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHFS,.NET/C#软件工程师,9k-12k,成都,3-5年,本科,"福利待遇好,假期多,周末双休,带薪年假",https://www.lagou.com/jobs/5825550.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文华财经,C#网站开发,9k-13k,大连,3-5年,本科,"固定15薪,多项假期,公司核心岗位",https://www.lagou.com/jobs/5821724.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
深圳迅倢科技有限公司,C#开发工程师,10k-15k,深圳,1-3年,学历不限,"周末双休,出国机会,加班很少,年底双薪",https://www.lagou.com/jobs/5825579.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
智蓝,c#,10k-20k,北京,3-5年,本科,五险一金,https://www.lagou.com/jobs/5819347.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
活跃网络,高级C#/.NET开发工程师,15k-25k,成都,5-10年,本科,"美资外企,弹性工作,年假多",https://www.lagou.com/jobs/5528111.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文景信息,C#程序员,8k-15k,上海,1-3年,本科,"大牛多,上升快,朝阳行业",https://www.lagou.com/jobs/4363388.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
光年实验室,C#软件开发工程师,15k-20k,杭州,5-10年,本科,"快速发展,14薪,带薪年假,周末双休",https://www.lagou.com/jobs/5233598.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京云族佳科技,C#软件工程师,10k-16k,广州,3-5年,本科,五险一金,https://www.lagou.com/jobs/5755475.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
微网通联,C#工程师,15k-20k,北京,3-5年,本科,"五险一金,绩效奖金,补助",https://www.lagou.com/jobs/5770986.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
金惠家,c#开发工程师,6k-8k,成都,1-3年,大专,"五险一金,周末双休,餐饮补贴",https://www.lagou.com/jobs/5619089.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
德惟科技,C#开发,8k-15k,广州,1-3年,大专,"福利好,五险一金齐,假期多,帅哥美女多",https://www.lagou.com/jobs/4733856.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
破晓互动,c#开发工程师,10k-20k,北京,1-3年,本科,"五险一金,餐补,大牛云集,无限零食",https://www.lagou.com/jobs/5643805.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
光启元 RAYKITE,C#工程师,15k-25k,北京,3-5年,本科,"新业务,前景好,氛围nice",https://www.lagou.com/jobs/5777637.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佳都科技,c#开发工程师,10k-20k,广州,1-3年,本科,上市公司+班车+食堂+有竞争力的薪资待遇,https://www.lagou.com/jobs/5526992.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
华阳国际设计集团,C#软件开发工程师,15k-25k,深圳,3-5年,本科,"年终奖,餐补油补,班车,年假15+天",https://www.lagou.com/jobs/5446061.html,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
